target,mean,rolling_mean,random_walk,ar1,ar_aic,bridge_building_approvals,bridge_employment,bridge_goods_exports,bridge_hours_worked,bridge_unemployment_rate,bridge_average,bridge_avg_expanding,ridge,actual,vintage
1989Q1,0.9525671424340578,0.8317192447009816,1.6420086121676114,0.8844484766178572,0.9031599105394102,0.9525671424340578,1.489728795889695,0.7702580643478704,1.3137280378457306,1.0570137825672228,1.1166591646169153,1.0757271431905933,0.9525671424340578,0.924781168092581,1989-05-25
1989Q2,0.9523316680752317,0.7860389204930792,0.924781168092581,0.9551585754069443,1.089447031629904,0.9523316680752317,1.3608920647803098,1.0098282004506445,0.7504500733081858,1.3650639446314048,1.0877131902491552,1.1389131633258756,0.9523316680752317,2.161325623938315,1989-08-23
1989Q3,0.9624912811497114,0.880335543088606,2.161325623938315,0.844031523555164,0.9847817370881208,0.9624912811497114,1.1568042537701446,0.796866299824108,1.3033641171299943,1.0907391351312508,1.0620530174010419,0.9805381414038143,0.9624912811497114,0.850956676752368,1989-11-22
1989Q4,0.9615618261130668,0.8783869715761792,0.850956676752368,0.9726835676692108,0.8398347784705575,0.9615618261130668,0.9885019047175619,0.6325715625955655,1.0208983345695506,1.0784911804451558,0.93640496168818,0.8901134719764847,0.9615618261130668,-0.2683122091963308,1990-02-22
1990Q1,0.9513975778873693,0.8235571862460423,-0.2683122091963308,1.0713280396053357,1.1633075433183282,0.9513975778873693,0.6410833981230821,0.9970940100888435,0.2393543326902674,0.3117177476694525,0.6281294132918029,0.6809436598330008,0.9513975778873693,0.7494804105849129,1990-05-25
1990Q2,0.9497425191389886,0.8305253126138018,0.7494804105849129,0.969117517549104,0.7121214563264029,0.9497425191389886,0.7578851968614748,0.6410458885011444,1.1151893872080128,0.5286413916209182,0.7985008766661077,0.7499797673837921,0.9497425191389886,0.1356857455024451,1990-08-23
1990Q3,0.9431241713858459,0.8277386292146793,0.1356857455024451,1.0202911894282045,0.8743624134165168,0.9431241713858459,0.20007168561172675,0.7916457915108155,0.2697573500157776,-0.17572797392285533,0.40577420492026206,0.42662404338511334,0.9431241713858459,-0.5203430088509542,1990-11-22
1990Q4,0.9313220167065168,0.8011728815385188,-0.5203430088509542,1.0612563137910866,1.2138704761182928,0.9313220167065168,-0.20715513884690417,0.8520440790219634,-0.6073888964550129,-0.03428491758613661,0.18690742856808532,0.29500205120506356,0.9313220167065168,0.5507820233617178,1991-02-22
1991Q1,0.9282776967597585,0.7721251355658882,0.5507820233617178,0.9606567092984187,0.8682102166717343,0.9282776967597585,-0.4782676035329741,0.7570444705159812,-0.09436011345817408,-0.29522546523116067,0.1634937970106862,0.22812181369712192,0.9282776967597585,-1.2561973056733675,1991-05-25
1991Q2,0.9109405935658448,0.7313253742226518,-1.2561973056733675,1.088505845166702,0.9610016958286203,0.9109405935658448,-0.2582352508889831,0.6492580368386164,-0.07163822571773576,-0.4500419098489712,0.1560566487897542,0.23956641013847105,0.9109405935658448,-0.2089722473688993,1991-08-23
